SMILES,TITLE,receptor,Chemgauss4
c1cc2c(cc1C(=[NH2+])N)[nH]c(n2)Cc3[nH]c4c(n3)cc(cc4Cl)Cl,SIM-115072-BDB,Not Available,-15.077114
c1ccnc(c1)c2cc(n[nH]2)C(=O)Nc3cccc(c3)F,T2K-212700,Not Available,-15.076229
c1ccc(c(c1)c2c3c([nH]n2)C(=O)N([C@@H]3c4cccc(c4)Br)CCO)O,EDB=118147,Not Available,-15.066599
Cc1ccc(cc1)c2csc(n2)NC(=O)CCn3c(n[nH]c3=S)c4ccc(cc4)C,DUD=48950,Not Available,-15.059544
Cc1cnc(cn1)C[N@H+]2CCC[C@@H](C2)c3cc([nH]n3)C(=O)N,EDB=211930,Not Available,-15.059402
C[C@@H](C(=[NH2+])N(C=O)c1c2cccnc2[nH]n1)O,SIM-208887-G17,Not Available,-15.059345
c1c(cc(cc1O)O)[C@H]2[C@@H](Cc3c(cc(cc3O2)O)O)O,T2K-231950,Not Available,-15.055060
C[C@@H](C(=O)N1C[C@H]([C@@H](C1)C2CC2)c3[nH]nc(n3)C(C)C)O,SIM-386336-EMO,Not Available,-15.052761
C1CCc2c(c(n[nH]2)c3nc([nH]n3)S(=O)(=O)N)C1,T2K-453498,Not Available,-15.050095
c1ccc(c(c1)c2c3c([nH]n2)C(=O)N([C@@H]3c4ccccc4F)CCO)O,EDB=117575,Not Available,-15.049814
c1cc(c(c2c1c(=O)c3ccc(c(c3o2)O)O)O)O,T2K-532655,Not Available,-15.048318
Cc1[nH]nc(n1)[C@@H]2CC[C@H](CC(=[NH2+])N2C=[NH2+])C,SIM-178279-G17,Not Available,-15.043316
Cc1cc(c(c(c1)c2c3c([nH]n2)C(=O)N([C@@H]3c4cc(c(c(c4)Br)O)OC)CCCO)O)C,DUD=93626,Not Available,-15.036830
CC(C)(C[NH3+])NC(=O)c1cc(n[nH]1)c2ccc(cc2)F,T2K-281345,Not Available,-15.035402
CCCN1[C@@H](c2c(n[nH]c2C1=O)c3cc(ccc3O)C)c4ccccc4F,EDB=92813,Not Available,-15.029823
